Date,Subway Residual,Buses Residual,LIRR Residual
2020-12-16,-137613.23939441494,-112191.30501099944,-4819.689594485506
2020-12-17,-297189.4766483372,-201580.32892488665,-20297.68158964056
2020-12-18,125011.47670313832,13381.895505074994,6907.085714803587
2020-12-19,41371.92260476947,-2836.541123032104,3958.2540053173143
2020-12-20,16251.297788024414,-20697.387299343944,4541.0341417303425
2020-12-21,95528.8259334052,4802.471076676855,7798.648559411595
2020-12-22,124322.89480424765,13426.858104570536,11746.711401331893
2020-12-23,180111.35295515787,66203.96223437402,13300.321878276096
2020-12-24,400033.5909918407,154085.08866183693,18071.10123848646
2020-12-25,-97653.12100921106,-82531.6568686018,-3536.184737594762
2020-12-26,914.6218441571109,5362.219522723928,9290.95160218644
2020-12-27,157284.90971179144,85668.46980123466,12029.926124641584
2020-12-28,167956.05369766685,87637.34505190596,11548.31784276446
2020-12-29,225837.27996255876,107107.72883607342,15259.998929914524
2020-12-30,266396.6725408125,139038.11664161307,9788.204535567551
2020-12-31,360409.970578457,143045.84334844397,17090.24639485513
2021-01-01,-128003.95615792694,-70694.38131987094,-8126.709247947998
2021-01-02,170631.03669945872,65766.73197365878,9299.637902625807
2021-01-03,132068.54424195923,45797.52838084346,9660.23064346693
2021-01-04,193369.81940487796,80195.59011242702,9884.680489047663
2021-01-05,187890.07417813572,80402.76871227345,10342.535625430595
2021-01-06,100040.5197730118,41160.67998264765,7595.760826326805
2021-01-07,150202.8024921778,99856.35290742561,11504.696754823919
2021-01-08,276695.59073793935,113049.1737071732,18220.69499189779
2021-01-09,120516.66017066198,30648.859031230328,3385.971810654126
2021-01-10,62395.645055559,6244.510583992582,4076.804789692571
2021-01-11,236566.9410028241,114469.09164054994,14310.848023280894
2021-01-12,165434.78264371492,66440.33078602352,7966.297305073938
2021-01-13,106187.7068984406,27169.6774369817,5679.386456291744
2021-01-14,61653.44751045061,2231.794457636308,6122.305295665748
2021-01-15,23474.973976106616,24840.275312138372,-8350.744751937367
2021-01-16,136839.55513880588,61094.295361403725,9304.61067407897
2021-01-17,381089.5217656174,180028.5695878847,12090.240772799705
2021-01-18,45204.41384506947,-19066.353512601112,3540.790103063162
2021-01-19,79902.81446100585,23037.082485880004,4238.4383557726105
2021-01-20,54824.80647275038,6893.547688644379,3689.9470058296574
2021-01-21,34765.66903298022,10830.375890442869,3106.4357616625202
2021-01-22,137470.61382373236,52771.90616829519,8071.054921377989
2021-01-23,85004.07241513394,17335.1806872359,4751.792413645933
2021-01-24,-11817.241881888825,-41841.84148885566,1862.722330306744
2021-01-25,101953.38500865758,30124.25790551817,8467.465347166304
2021-01-26,72769.05327795073,18817.688960637082,8716.339256830732
2021-01-27,67578.70963684609,22699.605259042,5771.180132000474
2021-01-28,-13511.053501547547,-22898.83808530157,-983.6400475969276
2021-01-29,278162.3682752864,124397.31003406493,24535.611364448065
2021-01-30,53622.977612461895,18671.973019099212,2893.7632228784933
2021-01-31,-25033.628993392223,5365.266354506137,35.50658115661645
2021-02-01,-145012.0509182373,-74668.43825726293,-15091.856644971711
2021-02-02,-155543.61100634723,-100433.65380958887,-14310.132682395459
2021-02-03,25794.49349611532,460.7341404898325,3580.385015345586
2021-02-04,101056.6267212024,55926.563113859156,5280.652372319208
2021-02-05,50838.69177303836,12378.58708706731,4511.52991807682
2021-02-06,90927.46566404402,26473.925574728637,1838.7687720515678
2021-02-07,-117351.01592559041,-80271.28238111048,-3879.9878623738186
2021-02-08,25584.0557716419,3821.1231364915147,3631.5120404974878
2021-02-09,-4519.002194209024,-5080.636526258197,1892.9109498911566
2021-02-10,-52491.29151112144,-37509.34300626058,-2529.5270316845563
2021-02-11,-83907.67033922393,-45641.076753349975,-2943.5208455929387
2021-02-12,-93100.61844899715,-44081.55381671409,-888.4450511264731
2021-02-13,-241395.9246135389,-86269.40133670473,-10974.708879348771
2021-02-14,-87128.12994829984,-37990.09717551351,-4089.2113330246793
2021-02-15,-110200.91765266913,-58988.31836449448,-289.85496622482606
2021-02-16,-29681.473632185953,-22730.15268262278,3142.1796193407063
2021-02-17,-61447.65958571364,-41708.0085473638,-3676.690519407566
2021-02-18,-138124.5551827848,-103416.34891151544,-4311.564050606874
2021-02-19,-265319.26046677935,-125356.06980848627,-23569.471100514915
2021-02-20,19688.48287941492,22140.894350864575,7011.8899975870445
2021-02-21,265576.8895559197,143675.77283924038,9912.494759043679
2021-02-22,104518.87935993774,70740.26714223623,4625.885858412788
2021-02-23,31638.134776404826,45128.1258955294,2776.8244300500664
2021-02-24,95384.50355543755,79889.20554441994,4083.267967819469
2021-02-25,139258.70550473407,106858.56368706434,7249.00792893488
2021-02-26,37403.263985587284,9172.115865075844,46.948405814386206
2021-02-27,-10349.814985882957,-23951.74663793668,-5446.066224038688
2021-02-28,-97729.41588316066,-46091.1511946558,1003.2468198697898
2021-03-01,-23053.10109607503,-17312.858544837218,-5171.470557993205
2021-03-02,-52693.49509624322,-39292.70826697128,-10553.307271084908
2021-03-03,-79640.21479494357,-39715.46797509119,-4130.493927635005
2021-03-04,-16445.928867790848,-9330.363553825533,-2849.0175621544477
2021-03-05,-16675.140364672523,-10971.35532621073,553.506006289841
2021-03-06,-24352.723925139522,-26470.39635618939,129.43152251849824
2021-03-07,-105587.99364230991,-57124.53001766559,-7212.48743448501
2021-03-08,-68051.20033179782,-22265.31935967703,-2695.939515296952
2021-03-09,22973.75581990485,29923.81038521696,525.5148581037647
2021-03-10,-119246.75045457995,-47214.084531140164,-5972.167708188717
2021-03-11,-73224.62531077769,-28810.414040053845,-6409.086583880489
2021-03-12,102389.62023372576,59270.28714406164,7046.731748324921
2021-03-13,-88.16011338727549,6054.632120227558,-2256.14341526966
2021-03-14,-38028.16823998839,-15386.17226814269,-4367.85723642286
2021-03-15,-55769.633222764125,-18842.005908674793,-5065.987558331835
2021-03-16,-97663.18952666456,-43959.33031969762,-6798.2194590025465
2021-03-17,16524.75971294823,18136.005114638945,-2613.0555868379306
2021-03-18,-119188.90657300991,-57385.653540434316,-8192.138495743173
2021-03-19,-57736.033047745004,-14794.832770151785,-3944.8814379749674
2021-03-20,-102853.40140730073,-16271.768971390557,-5201.851237719398
2021-03-21,-42107.53878621617,-14114.261649018037,-6661.935230984716
2021-03-22,-67170.96239850507,-16619.491459912737,-4227.301966768675
2021-03-23,-58100.62322613853,-13173.34981453896,-2589.010422093066
2021-03-24,-135491.20031279186,-51548.0144751718,-8555.19087414087
2021-03-25,-40873.43516793661,-7128.554347558296,-4115.559892191464
2021-03-26,-38765.64494294464,-3491.6361754644895,-1560.6204717445362
2021-03-27,-16456.832890673075,-9114.870351237012,-3673.0468346583075
2021-03-28,-49321.68061409821,-9529.35883160343,-1576.5195540264103
2021-03-29,-96997.93783364166,-49257.4302803115,-21.53481274553633
2021-03-30,-134147.39870443614,-73568.48362884624,955.0819728985807
2021-03-31,-76774.77965290425,-71349.90949031885,-178.99026204110123
2021-04-01,-88483.19530674512,-59775.527928804746,4879.8731145629135
2021-04-02,-169480.7872234939,-92816.41872586787,-6969.571374723877
2021-04-03,-29904.787108260207,-30804.574675752432,-1621.7017059535283
2021-04-04,-98103.74854314583,-73909.53084733838,-3548.7058829899615
2021-04-05,-66269.53318215557,-20506.27427831432,-3692.572231985163
2021-04-06,9406.670549661852,22184.442540787975,-2671.704542342428
2021-04-07,-2426.6947030327283,30322.950903876103,-791.4170596067706
2021-04-08,-113203.91953440895,-32139.142643863684,-4678.193536190753
2021-04-09,-63493.174302476924,-5243.316108616535,-5784.735308906136
2021-04-10,-30825.584448640002,5741.6953061202075,-1464.7285689556884
2021-04-11,-137778.05000478355,-44270.184886978706,-5816.354356472177
2021-04-12,49498.51049198024,-21712.887707045535,-4206.500934214404
2021-04-13,21239.012058212422,-12312.594420840614,-2347.405887344081
2021-04-14,-10663.551809862722,2520.179875289439,-2833.5129836500128
2021-04-15,111650.08737798687,57696.685749055236,-7175.021005834482
2021-04-16,62047.329984007636,17052.040987616638,-5039.635428554058
2021-04-17,38516.71416045143,27089.78479619522,-4914.132622807127
2021-04-18,132702.55464640725,96938.24613028835,-228.98807090240007
2021-04-19,81749.4931097203,95982.0144990494,-3056.6845507788094
2021-04-20,67717.41718951729,76729.89081963326,-5218.210526915544
2021-04-21,75228.6086684505,66870.75630913861,-4287.457724596941
2021-04-22,16074.225400245981,45844.20725480688,-3415.450083791249
2021-04-23,-86857.36279446096,-15497.671074806014,-1634.8867036906013
2021-04-24,-93703.58756567515,-26698.018144307658,-3681.281610530743
2021-04-25,-132497.0796606813,-65869.5976016809,-6849.522874286195
2021-04-26,-75422.95253883163,-25802.860912877833,-2358.7743906690157
2021-04-27,-121069.62418337725,-45460.83526707231,-4792.238366530437
2021-04-28,-47239.70054126368,-15787.203639898915,-2926.6429341089533
2021-04-29,-44970.386685262434,-25851.96747106209,-4158.0423993947625
2021-04-30,-50675.699434581446,-25724.371140643372,-2738.299297767473
2021-05-01,-91719.05344969896,-29681.06306402618,-2468.502031457683
2021-05-02,88064.37575737596,77202.69426203193,-423.4496581736166
2021-05-03,-45164.494050020585,-8557.440267244121,-4700.051016056008
2021-05-04,3906.198903650744,6205.959730611648,-1585.631672812131
2021-05-05,-99355.19912911113,-50644.404479434364,-6326.925566309685
2021-05-06,-47969.56979028904,-2004.2580544319935,-1059.5458557724196
2021-05-07,123197.90130789159,71486.3676896824,4363.818249186967
2021-05-08,19702.347786824685,10837.141050315462,-3288.0344328872015
2021-05-09,-104781.87987594958,-54406.75326956343,-4123.109796040968
2021-05-10,-17910.894806372235,-5086.13969782542,-471.9428049842245
2021-05-11,-35617.363153450424,-28571.251656995504,-4577.361515973476
2021-05-12,-23350.492539148545,-17349.73302868672,-554.9137986248679
2021-05-13,-84666.71695539472,-46533.183367552585,-225.28781244139827
2021-05-14,39217.60112507711,15310.480348664918,2647.7224615688756
2021-05-15,484.9004831435159,-3710.3563670298317,-719.3818356016127
2021-05-16,-95568.70895401388,-51732.47313291847,-7128.373863549088
2021-05-17,-46195.029005582444,-8578.571437727893,-3324.2320123438403
2021-05-18,-80074.3445757553,-16914.859171182616,-3993.187028879838
2021-05-19,-20710.647004053695,-1156.3466403080383,-1476.6827754530095
2021-05-20,3445.8361876313575,11895.92453968164,-2701.2121443869837
2021-05-21,-26586.44556552451,3460.4368866542354,2574.7083433127846
2021-05-22,-27450.45032509626,-6001.473138448666,-2692.1983951403818
2021-05-23,-95258.45126076764,-48541.202479697415,-5892.247312122112
2021-05-24,17719.026611386333,13032.103455315577,222.34267391664616
2021-05-25,-885.1110152385663,-1345.285012372653,1956.466963005645
2021-05-26,-18290.396218267735,-21631.701602664776,251.54513819445856
2021-05-27,95799.94645157037,22164.775746220723,4302.510322272821
2021-05-28,-238130.07437386364,-106563.24928668875,-20012.263210589954
2021-05-29,-15204.513616288546,-22903.57224886946,1052.0225986830337
2021-05-30,403735.9702168049,166807.40844435268,23653.940123813794
2021-05-31,-90430.54296291247,-100637.09726421861,-1937.2036441176751
2021-06-01,27251.351965636015,4090.1914355842164,1569.5508132346004
2021-06-02,-9108.471584668383,-9783.647097129608,882.3140304629924
2021-06-03,-55473.96565643186,-44184.70809868781,-3523.9911922356114
2021-06-04,44921.857876861,-3371.4776664254023,887.8464940363483
2021-06-05,21193.33169448329,-1778.4206092907116,1348.175720924788
2021-06-06,-89297.42586539662,-51351.78272739367,-3801.8168440550508
2021-06-07,43981.822085903725,27999.98461358098,454.21114914290956
2021-06-08,45851.17831052584,-6545.768253417104,1457.2097844890086
2021-06-09,76439.58883157,39592.90286079014,1187.5985674661933
2021-06-10,-15169.186981459847,-1641.9971843771636,-4570.586119713087
2021-06-11,81438.29054930108,48695.62053795566,-2712.4936666169233
2021-06-12,59713.81207464682,37912.72540195845,-603.108721581797
2021-06-13,-163007.00524708116,-81452.84861971228,-12433.299965474595
2021-06-14,33442.42232122342,18447.039440628956,627.8000580610387
2021-06-15,-9250.256800592411,-565.6184888579883,-4627.123773527783
2021-06-16,21360.68650676473,18215.179159858846,-2572.9935232735297
2021-06-17,25781.244931390742,10202.273845040472,-3081.1800330303086
2021-06-18,54570.96430259105,13571.029421633924,1331.1127583467169
2021-06-19,112762.66892994964,28384.32664817234,-556.4013300165097
2021-06-20,-51368.370968269184,7059.526164709241,-10062.401625748666
2021-06-21,96660.82553167478,49401.998917877674,4436.974358892185
2021-06-22,33442.16397157917,19418.676373917144,-321.45831622122205
2021-06-23,8155.018128667492,6015.308096092544,-3304.9577452389785
2021-06-24,-8411.066289766459,23477.30958524428,-5593.962076139927
2021-06-25,9247.697160291485,16247.361891521374,1009.5720605006936
2021-06-26,-43425.07141694706,6071.300401660497,-4242.13703374537
2021-06-27,-17309.599503268022,-30338.144963361206,-5127.759430789505
2021-06-28,129772.49971179035,61615.08973007032,1004.0509786368348
2021-06-29,85255.63854440372,25701.119868235663,-2242.8477878261474
2021-06-30,75708.78315230692,2415.2263628854416,-4147.7040157497395
2021-07-01,121377.756553096,3820.160816499847,8166.545463583476
2021-07-02,97615.23058821517,4699.416696596658,2673.4675571293337
2021-07-03,23289.021628546994,-11413.920063631609,-2276.759411618361
2021-07-04,553084.0635823484,240297.57465213188,34397.11749906778
2021-07-05,-233007.3007646962,-130116.46092835988,-24335.020695231593
2021-07-06,-778.7718560672365,-5546.243042237591,579.4211759665195
2021-07-07,42166.895665510325,10568.585210564197,2105.6639711566822
2021-07-08,54872.34501853841,14769.215252434602,1964.543785595888
2021-07-09,14151.699046760332,-10744.442420002539,-1454.2628739016654
2021-07-10,58880.78421542072,15491.809180434095,1364.343215877685
2021-07-11,-78515.1754393871,-54039.13912918337,-8203.78494020061
2021-07-12,127222.67075956566,44486.134781952016,7398.553183429263
2021-07-13,67076.87273666495,14207.858311529038,1293.311119777558
2021-07-14,49473.35924617853,7477.172096245689,1226.426267719391
2021-07-15,70437.79584377306,22447.8284867194,821.0323157075763
2021-07-16,87274.06762695033,33364.1061343255,669.4994002181775
2021-07-17,36080.50413938705,-2761.7619798744563,532.5988483743859
2021-07-18,9394.506892735139,-4167.703644742258,-3963.5132815116376
2021-07-19,117808.43168995762,39276.95541800652,6546.071578579053
2021-07-20,92372.03608745104,26078.707062885398,3020.638634158997
2021-07-21,83217.32798755122,27226.120470042806,2617.6691179033805
2021-07-22,84133.34524432756,33190.722656033235,690.2058041042037
2021-07-23,81839.37554586167,21673.800928376848,1177.7410271207045
2021-07-24,106107.73204075918,27046.27168724034,3082.562388001257
2021-07-25,29395.587460053153,6587.90624946123,-2191.3869271554577
2021-07-26,78286.34839689033,31756.42416955158,5414.209982591288
2021-07-27,66261.34664932638,23049.945999553893,2719.1820312500786
2021-07-28,67436.95497424761,24287.619907287182,4162.837638235098
2021-07-29,51981.45173858013,6477.736656900728,2561.706244858142
2021-07-30,64425.3752063876,12508.2558879219,5728.477274862918
2021-07-31,77720.18085066369,23649.28366487217,5481.211566092359
2021-08-01,49846.75043715257,12943.699953328818,5456.728927189819
2021-08-02,88180.0202745148,21390.97145600384,2808.0656271931075
2021-08-03,62119.162292184774,4156.73365871096,-702.7613904977043
2021-08-04,79235.39026700146,7591.9739398988895,575.6211404825153
2021-08-05,97693.12469201582,13376.701270129532,2568.8587357987562
2021-08-06,100415.90663670842,24862.17939970037,1947.3233654919604
2021-08-07,89973.41228495678,13356.217148401076,714.4218107201159
2021-08-08,59664.5534377601,-25243.751966695883,-2261.3984697794804
2021-08-09,77717.21436956199,4992.818824407179,-2927.515489508951
2021-08-10,24363.229925367516,-3262.1730148133356,-2534.9338996872684
2021-08-11,65044.48530463269,14208.213571586646,1029.6433628464874
2021-08-12,58688.4525650884,6388.551577817416,-1015.6688464294857
2021-08-13,42527.6883319933,9961.518976113293,-922.1037112164486
2021-08-14,11604.969657299109,-5558.093005348695,-3359.499877762588
2021-08-15,51262.350365079474,15069.791658787988,2170.323827856031
2021-08-16,77849.50907316711,29362.049988872604,4366.005332998917
2021-08-17,70764.38799091522,24690.22309181257,2461.3990237427643
2021-08-18,63418.818404512946,28345.887129548006,-3031.342326276237
2021-08-19,51687.924167875666,8566.442573055858,-913.5828137420322
2021-08-20,63427.417219314724,5521.840177605627,2148.131994297233
2021-08-21,26798.857174228877,-5399.13506778935,-1640.1072393765353
2021-08-22,-121808.89619752485,-47704.99514115392,-11519.285894084183
2021-08-23,18248.68627981562,-5384.29411540716,1670.1714345368382
2021-08-24,109016.99446119275,31024.02333786548,3769.9671389307478
2021-08-25,115278.22559587331,41212.9565779292,5532.389005600766
2021-08-26,146780.78867500275,45814.40178074967,4456.65324934262
2021-08-27,20098.275214337278,-13309.995462073712,652.5315314659383
2021-08-28,-34086.100440705195,-23444.431242773775,-3399.1343416749587
2021-08-29,-22956.143982665613,-11660.296401084866,-7366.124769737828
2021-08-30,51623.14246953884,23514.388452575542,1073.8373704687547
2021-08-31,60335.26992529398,9411.640935660573,-1167.8625539596396
2021-09-01,15692.689448828809,-15172.058504984714,-415.9762916714535
2021-09-02,-113937.5005425741,34871.50859722565,-8143.965918421076
2021-09-03,-269301.3032820204,-95916.55790587503,-22142.351333575163
2021-09-04,27776.222645268776,47705.04235595721,5167.078941571279
2021-09-05,468156.88940746523,240194.66611366882,30625.02877388998
2021-09-06,-118481.06121251639,-48667.74118526955,-12895.766624570097
2021-09-07,-88639.01870356826,-25790.154042202048,-1602.3313849125843
2021-09-08,-121622.23523217347,-52647.61802566936,-4077.993193449249
2021-09-09,-3960.1715291826986,-22213.432544329204,789.9571040769661
2021-09-10,80884.78243977344,55628.821705019334,7430.8124034364155
2021-09-11,43464.899486465845,44483.04208021099,1208.7811373619043
2021-09-12,-134418.17313323077,-55486.39560437796,-6251.625678084529
2021-09-13,53829.97921025287,31876.913951331982,4419.23333653147
2021-09-14,20683.5411359095,22524.9657468691,341.5486827799177
2021-09-15,10696.31049738964,30369.569372587604,311.8600720557006
2021-09-16,-49821.23705225112,-37449.888069737004,1882.1001777358615
2021-09-17,82779.52729873545,73918.94513537292,5135.01447389384
2021-09-18,-790.116397713311,34253.36694155238,-1148.5833415686648
2021-09-19,-126645.67649026401,-30797.740153734805,-4503.7510837775335
2021-09-20,-12511.149033032358,53447.21303247358,3499.610142601072
2021-09-21,-15867.415769367944,70891.6004051133,1769.9079935715126
2021-09-22,25597.352658724412,92582.53128773253,6604.736960487862
2021-09-23,65792.07330856984,105726.90744602331,5255.5861119890615
2021-09-24,78724.6348157269,83588.72513980838,5007.9756754310365
2021-09-25,99901.58236647304,61765.1389836329,6202.465692413913
2021-09-26,125682.51223608851,79966.71656721202,2475.778762818183
2021-09-27,192065.40883391397,136356.5859802314,6030.722292719394
2021-09-28,-19839.810723328963,12676.021026749862,565.2260866500001
2021-09-29,96856.60163779277,69269.85451054806,2940.714028618153
2021-09-30,79008.72230991907,59160.872489822796,6382.509705548844
2021-10-01,162032.64937318536,83646.36938152718,3651.092987254524
2021-10-02,63557.325439449865,36010.16319587943,6241.379516831192
2021-10-03,17244.986615171656,30792.115494757425,5197.866334657476
2021-10-04,206745.67247382924,113885.58622069797,10801.284542390218
2021-10-05,227683.4914829689,90000.0878052169,8232.923508809428
2021-10-06,65280.82104155747,38330.65336730098,38.70042888665921
2021-10-07,140335.52326287003,79849.52467681235,804.0093951669987
2021-10-08,74491.24342867499,50399.09259303962,3007.7350034084666
2021-10-09,94976.78264657548,44490.020654206164,3171.2521350130264
2021-10-10,147636.50452759024,72321.98321363144,1409.5429001521843
2021-10-11,-281967.1528434588,-188389.5958583129,-10213.211771119823
2021-10-12,270535.77021973534,183668.26619990938,9473.237195050897
2021-10-13,119774.92703938158,66645.40544241434,6540.731214950516
2021-10-14,123087.77662256174,60288.04583545169,5150.325076636902
2021-10-15,97930.08814211516,40502.30735017103,2408.1813456537348
2021-10-16,113572.38320395071,70669.73818122246,3399.9572477421607
2021-10-17,64853.31549289217,30904.602655160008,3934.1535518559103
2021-10-18,170151.00247342838,85102.96257510828,4726.896714821458
2021-10-19,152421.26388014248,59372.29205961083,5069.817807954489
2021-10-20,105111.38660050696,47519.779097698396,3913.4810969688115
2021-10-21,124466.13309387583,28532.994962718803,2354.7636812523706
2021-10-22,100086.5146494871,32928.34511377127,581.5280028300331
2021-10-23,93428.07490933826,15244.49103610986,-2161.6144079930964
2021-10-24,47632.529625795316,29757.327139792265,856.9930024261557
2021-10-25,148944.42643228965,73260.90627755155,6796.401595080519
2021-10-26,-170059.10834672116,-111149.46173450258,-11311.547974120607
2021-10-27,80403.64805120975,4617.06411690684,3287.2016018937866
2021-10-28,168964.64075705688,67213.19125743513,9361.677560724434
2021-10-29,188315.28512456315,77171.16010074154,12504.02683377589
2021-10-30,85912.4670138252,29928.72557004774,3184.678274021033
2021-10-31,155384.44929570518,55074.36143238982,3836.3404874937114
2021-11-01,185786.41215522308,77503.403428511,9494.24868504236
2021-11-02,-97139.12227092357,-95386.68701898016,2007.4818092317437
2021-11-03,148293.31537121907,50855.66927043605,3016.827333866022
2021-11-04,242835.96292943275,91567.68559025764,6928.098623380705
2021-11-05,148316.2251767204,44998.084529903485,5241.74783384506
2021-11-06,109953.17336247489,31591.489169862354,2572.704711328115
2021-11-07,262320.77226473903,10481.854924890911,6886.386062592574
2021-11-08,164710.36416417593,61515.94874003949,3643.1095847719116
2021-11-09,188716.2613047012,72105.1478370321,5121.695751430307
2021-11-10,87777.9604335581,5773.535042279866,-744.014401774577
2021-11-11,197950.2165008937,44271.056013267254,3626.7281910141755
2021-11-12,111912.30420622416,10022.245351574384,2201.9263277576247
2021-11-13,166470.38977285894,16094.981922181556,3664.030632370632
2021-11-14,130313.1703442838,31353.339243435534,5129.159465880686
2021-11-15,177141.8899981184,43339.45185280172,9160.421185033163
2021-11-16,198063.73874763958,53498.640951050445,8140.578870090059
2021-11-17,98904.80843259953,21028.569664108334,1055.4388697431277
2021-11-18,405057.03617464844,163640.61918960325,11771.986575826231
2021-11-19,256175.97230940405,70960.09083789052,9705.113978314446
2021-11-20,153129.65015769424,45059.163763961755,11743.892423258032
2021-11-21,166665.7297301176,64680.792112010065,10822.445840059736
2021-11-22,299817.19709701603,66668.18274750025,4972.79267345072
2021-11-23,495553.08401163155,133614.5369804178,16465.433518545295
2021-11-24,545011.5081337146,173172.28217303986,26783.76552954949
2021-11-25,-646127.8205237761,-391805.17146654334,-9827.127396409836
2021-11-26,-68250.19200745132,-70218.2045589562,-3950.117240093299
2021-11-27,244345.5067668138,90809.03066000994,5888.576474960442
2021-11-28,68589.24748415174,19171.27225045301,7018.53816531082
2021-11-29,139791.5592128206,42353.58892777469,15974.250005367634
2021-11-30,197674.37404195545,109517.66844314453,15151.44178602776
2021-12-01,135497.3750630538,35516.50468574907,17257.390900363665
2021-12-02,375777.64222482033,141030.3273918808,16807.441352799244
2021-12-03,348349.4327230323,95694.43275899091,10603.792995808326
2021-12-04,230695.1922652321,42315.39128208347,11516.165504564022
2021-12-05,172516.92235162947,60501.667568786535,4430.39152990462
2021-12-06,188397.64958834648,68302.30766750174,8476.36599523366
2021-12-07,191208.18670295458,44891.89475550526,7492.054642271571
2021-12-08,221975.23234861065,33711.69087821059,7792.421569744052
2021-12-09,376822.7620037785,129047.91708049667,10988.122283443241
2021-12-10,337229.32811175287,81111.12301010638,10269.958482742833
2021-12-11,158024.28119165404,-28543.110199662857,7237.378894113921
2021-12-12,122696.96585518168,-21504.910972494632,3685.625828474833
2021-12-13,178490.49811225757,24229.83562998334,5926.767570897922
2021-12-14,203605.1728629889,46330.59891637787,10218.891305272671
2021-12-15,121801.15586620383,62361.37711893371,6765.334877585832
2021-12-16,336608.0697910497,208140.55780773587,15603.58515134947
2021-12-17,439583.83307091333,293933.34426569217,27109.52579087793
2021-12-18,-106281.84745682403,5823.85539055476,-5782.9915684846055
2021-12-19,-99368.93827359797,-20822.192679169588,-10305.45540095125
2021-12-20,7142.747990709264,38530.25964250276,-3901.0763635158073
2021-12-21,-119280.70662391186,2211.313985310262,-9871.138878248457
2021-12-22,-91188.09467129689,-657.7184084448963,-12937.067384119015
2021-12-23,-136826.92043933272,-42589.72604282154,-13392.301348647787
2021-12-24,-441579.3932214142,-172509.1181770059,-17421.887572309206
2021-12-25,28019.38811111776,70955.21766116377,-3564.6659326536465
2021-12-26,173134.6354794968,99062.25099364831,2780.539200263229
2021-12-27,-168236.07089744927,-92492.3149697961,-15705.601707774447
2021-12-28,-203408.59061328322,-104498.77909160685,-16127.835636614924
2021-12-29,-275325.6863544476,-142269.78402419842,-21386.738247798727
2021-12-30,-361939.7261818256,-184454.67214875226,-21627.658741057065
2021-12-31,-508670.07043631095,-214901.43494236702,-21884.66117967147
2022-01-01,-40567.19848186057,24860.37415008433,-2170.1207783071877
2022-01-02,-32286.619542536326,-1497.767558589112,1764.3256254536682
2022-01-03,-140988.02038028138,-52646.980606406694,-13499.708403812008
2022-01-04,-286789.3836015174,-127295.02030879934,-16004.036362253188
2022-01-05,-317707.16190025024,-142692.3713405711,-17326.32350361494
2022-01-06,-223427.70810170332,-91710.19405007409,-13040.998682452293
2022-01-07,-288347.7269532783,-186030.96610105713,-21864.982995712955
2022-01-08,-243654.88777063508,-108019.286639728,-15942.92755987926
2022-01-09,-358514.52227957034,-141758.27032832708,-21307.9429060025
2022-01-10,-106041.37459626934,-14952.148402333958,-9208.181397105218
2022-01-11,-359863.4226205847,-183735.954585079,-21614.9957529815
2022-01-12,-247124.15877427626,-95046.55250756443,-14735.480245836196
2022-01-13,-176231.55401104735,-54802.343599125976,-9247.376270022389
2022-01-14,-61451.19130952982,9433.187073648209,-9138.94069631488
2022-01-15,-147945.67297007702,-74481.7485027553,-1250.2914818742283
2022-01-16,-53403.36980423797,-32265.153589250054,786.5740530805051
2022-01-17,-639528.2339321962,-328669.7466881126,-21822.605718277642
2022-01-18,-92840.79464553203,7668.489160408499,-8845.78015345383
2022-01-19,-132260.84457176598,-26160.56403010618,-7585.851825213103
2022-01-20,-155891.5952147711,-56233.14863514202,-9855.127922275104
2022-01-21,-78793.77880706871,-34522.82692163857,-6858.783897561807
2022-01-22,-104353.9528167583,-42731.95881933812,-4155.355332224601
2022-01-23,-162161.41996679595,-34748.83175802999,-12854.281080242683
2022-01-24,20645.36626746133,66595.65407471498,-3204.556220096405
2022-01-25,-114280.16308291443,-9954.565537597286,-12150.161200594972
2022-01-26,-122480.69418540644,-37284.286391277565,-14219.460664147293
2022-01-27,-96581.08528089337,-31725.68209561077,-10446.382766748371
2022-01-28,-41391.32189702522,-689.2181520673912,-3906.901345372564
2022-01-29,-425031.4859610158,-220596.35069756175,-37554.636726321056
2022-01-30,-103040.31618070183,-58410.503712113015,-11151.86387033193
2022-01-31,43862.93189661205,12605.197719764197,-175.24530145103927
2022-02-01,176341.27601801418,77923.58378198184,21073.394905246605
2022-02-02,213181.4259299431,117811.26486256206,18999.448842501355
2022-02-03,35562.316563297994,31745.94892227347,-622.8073860618606
2022-02-04,-8321.644568002783,-17569.90425390168,-2035.6623660718906
2022-02-05,37326.302048143,14097.163717391668,-335.8922298661346
2022-02-06,-152259.13373450143,-55409.52586193546,-7967.277105569083
2022-02-07,186164.08057386335,112692.92613396049,4818.315221814206
2022-02-08,-12310.936603059527,-3112.6272330880165,-5174.68962481209
2022-02-09,28868.218240052927,16522.83039306733,-1167.075095788532
2022-02-10,69897.29060692852,43292.67004513508,4199.171803112258
2022-02-11,103526.7420563735,63146.76188034238,2678.023199854826
2022-02-12,207469.76795005146,92305.43588711601,7852.5683656701585
2022-02-13,93419.71993772965,15511.321508303983,530.2891861073731
2022-02-14,141080.67677607806,38306.48675529007,6101.6815963197005
2022-02-15,176622.21397879953,72105.99752827664,205.32086510307272
2022-02-16,81824.55716752261,34417.47205554065,-3358.4376564310223
2022-02-17,141826.1498903795,62959.4238584179,4147.832913645427
